post_id,total_reactions,top_reactions
2159707480731431,35,"Sad,Like"
2159706600731519,80,"Like,Haha,Wow"
2159706214064891,0,"Like,Haha,Wow"
2159705794064933,36,"Like,Love"
2159705140731665,137,"Like,Haha,Love"
2159704604065052,5,Like
2159703797398466,16,"Like,Wow,Haha"
2159703057398540,117,"Like,Love"
2159702757398570,9,"Like,Love"
2159702107398635,74,"Like,Sad,Haha"
2159701544065358,7,Like
2159701004065412,99,"Sad,Like,Angry"
2159699704065542,31,"Like,Wow,Haha"
2159698170732362,11,"Like,Sad"
2159697780732401,2,Like
2159697414065771,28,"Like,Haha,Sad"
2153632048005641,107,"Like,Sad,Wow"
2153631034672409,68,"Like,Love,Haha"
2153630301339149,84,"Like,Wow,Haha"
2153629148005931,43,Like
2153366994698813,41,"Like,Sad,Love"
2153366451365534,54,"Like,Love,Haha"
2156154537753392,15,"Like,Love"
2153365854698927,37,"Like,Sad"
2155962367772609,1,Like
2153364434699069,9,Like
2153363871365792,9,Like
2153361111366068,182,"Like,Haha,Love"
2153360461366133,82,"Like,Haha,Love"
2153359878032858,37,"Angry,Like,Sad"
2153359104699602,26,"Like,Haha"
2153358608032985,33,"Like,Haha,Wow"
2148031058565740,51,"Like,Haha,Love"
2148030485232464,100,"Like,Haha,Wow"
2148029388565907,30,"Like,Sad,Love"
2148027945232718,92,"Sad,Like,Angry"
2148025445232968,10,"Sad,Like"
2148022891899890,110,"Like,Haha,Sad"
2139360366099476,51,"Like,Haha,Wow"
2139359306099582,26,"Sad,Like,Love"
2135465853155594,16,Like
2135464666489046,198,"Like,Love,Haha"
2135462963155883,56,"Like,Angry,Love"
2135462499822596,72,"Like,Sad,Love"
2135415893160590,20,Like
2135414013160778,45,"Like,Haha,Love"
2135413313160848,31,"Like,Love"
2138158459553000,4,Like
2134446839924162,79,"Like,Haha,Love"
2133982289970617,141,"Like,Angry,Haha"
2133981579970688,127,"Like,Haha,Love"
2133979346637578,39,"Like,Haha,Sad"
2133978633304316,3,Like
2133977936637719,11,Like
2133976386637874,201,"Sad,Like,Love"
2133974263304753,30,"Like,Love"
2133972936638219,39,"Haha,Like,Wow"
2131056310263215,4,Like
2131054586930054,22,Like
2131051826930330,91,"Like,Haha,Wow"
2131048016930711,61,"Like,Love,Sad"
2131046356930877,9,"Sad,Like,Wow"
2131045273597652,47,"Like,Sad,Haha"
2128959653806214,34,"Like,Sad,Wow"
2127112517324261,119,"Like,Sad,Love"
2125206717514841,32,"Like,Love,Sad"
2123937094308470,3,Like
